ticker,data_field,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018
PEZ US Equity,FUND_TOTAL_ASSETS,14.595,15.5925,17.776,21.348,20.061,17.82,21.2,14.7,16.7251,17.6025,21.216,22.815,22.464,19.3275,19.68,20.655,20.55,20.3925,20.0775,18.6,16.7625,20.48,20,17.717,20.0475,21.2175,20.741,19.435,18.3163,16.866,23.902,26.64,29.99,29.53,31.647,31.185,34.397,34.782,33.3,23.933,21.48,21.498,23.076,22.704,23.784,24.366,24.738,24.798,23.49,40.204,38.7885,45.7585,47.748,51.2471,49.3699,51.867,48.8424,52.2654,59.7544,64.6757,69.6364,82.8461,101.7534,96.4629,99.556,114.6804,141.0551,160.7263,172.2765,260.9686,276.4347,281.7304,225.5798,211.8949,250.0434,92.9628,60.7784,55.8745,53.7832,51.4656,50.7249,44.5984,40.8336,37.9846,29.5531,30.3729,34.732,28.8365,22.618,60.2912,27.6336,27.2042,28.4409,24.4269,24.8883,62.6849,54.5936,52.5225,58.757,55.4637
XBI US Equity,FUND_TOTAL_ASSETS,416.6346,524.5078,584.0199,570.2452,461.5608,439.8634,475.0029,460.0018,486.6303,514.4945,499.0164,498.8838,475.7459,426.1328,474.1706,640.5765,637.3946,651.1081,635.2174,495.0723,385.5628,395.0049,427.1711,427.5781,559.6048,516.2218,540.6548,527.8677,547.599,667.2677,720.7288,653.3724,679.3669,623.2352,604.0948,652.4676,745.0408,680.3604,753.9498,809.6684,899.5793,881.1038,1007.7469,988.5951,1087.6016,969.7144,1022.2113,1009.6564,1182.2613,1484.3774,1315.4139,1024.2145,960.4118,1129.0508,1081.7177,1212.1859,1177.0494,1347.1778,1326.4868,1471.5551,1779.3779,2079.0152,2075.5656,2101.3355,2367.3373,2713.4581,2986.4521,2482.3268,2001.1619,2398.849,2294.3165,2135.5416,1523.2003,1698.4881,1935.9528,1784.8813,2013.2399,1931.9942,2218.5041,2085.4623,2655.2734,2382.5517,3028.9594,2474.7246,2708.5919,3021.6178,3022.684,3208.4022,2937.4509,3548.8554,3663.7581,4252.0019,4225.9414,4182.1159,4077.7212,4152.5536,4918.6589,4713.3333,4920.1672,4779.2914
TCHP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,383.992,337.8638,309.5215,317.7445,383.1939,362.3559,405.1223,252.3097,348.4128,302.9728,374.7507,388.5621,294.1557,269.7409,387.1941,280.1188,324.9693,364.7585,256.8949,303.5828,279.1125,262.0168,286.6156,299.5132,304.3762,287.0004,295.5676,338.4118,313.9138,320.8145,320.8145,330.0458,474.0416,414.959,291.7467,334.3474,404.9184,425.3703,363.093,413.5271,673.0091,586.9188,424.4118,496.0558,427.3089,190.9231,318.3661,418.9214,235.905,195.1639,240.4901,193.8458,266.1444,291.1871,166.279,328.3582,325.7511,577.1303,458.7036,679.3948,431.5771,583.1718,555.291,715.0312,730.857,904.0353,489.2444,808.3488,750.6368,800.0527,1023.6198,1230.3267,1033.521,1072.593,1551.7602,1071.7271,1231.1345
ISHP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9896,1.9391,2.0794,1.9978,1.9232,1.9865,1.968,2.0064,1.9939,1.9265,1.9664,1.8942,1.977,0.9763,1.0518,1.0741,1.1567,1.1036,1.0431,1.0659
WWOW US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGRO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTXL US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0652,1.9913,7.582,8.0279,8.3134,9.6486,15.0245,15.0698,21.0512,20.6999,21.8065,22.3574,24.0656,25.0372,28.8709,28.5853,30.6307,34.2114,47.2469,40.5605
SBIO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5084,14.5266,27.8314,52.7606,56.9744,76.0713,121.6734,206.8477,168.4955,143.2099,159.8135,170.2399,162.2536,105.2103,93.9736,94.4149,119.884,143.3471,128.2416,140.5416,129.0458,135.6319,111.4141,118.3699,99.8798,97.3234,105.9904,101.9194,106.4714,102.7311,113.6642,120.5651,126.7754,131.0722,125.7771,128.4022,138.988,162.1616,168.3632,176.2705,172.9556
GBGR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GERM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTEC US Equity,FUND_TOTAL_ASSETS,103.95,112.915,169.0275,202.901,172.92,171.864,193.7055,179.19,275.6627,334.006,378.525,453.4285,532.8,584.1625,587.25,643.568,626.544,556.2055,249.3998,160.9329,147.6063,177.1588,164.2271,149.655,162.4185,175.6373,177.9915,170.0983,141.0067,137.5684,132.7301,131.9442,123.889,111.7046,113.1296,106.0064,108.9154,112.8653,113.0464,113.0501,118.4832,125.2388,133.9644,132.8595,147.6749,151.4555,163.3781,177.1616,191.779,215.9016,218.6778,219.1929,217.8632,229.5313,233.806,254.3584,271.3619,304.3498,347.1953,366.8631,349.5491,367.6657,353.6209,352.0232,362.0098,337.0587,324.3709,290.6191,275.6001,298.6563,309.2417,302.72,272.0001,268.8251,283.365,265.912,270.3688,258.1593,268.3618,302.5361,351.1679,404.7243,1525.9773,1570.8025,1700.3097,1815.5524,1908.4979,1981.0286,2159.3311,2053.4111,2027.4775,2032.0103,2108.9003,2253.8544,2240.9897,2200.6405,2372.5324,2397.6395,2424.5378,2395.1491
PTF US Equity,FUND_TOTAL_ASSETS,35.2678,36.2543,38.0625,38.9405,35.3068,32.1664,33.5341,30.5406,35.0483,37.173,37.7826,42.2939,44.7355,48.3669,49.5149,49.7936,49.3664,37.3694,34.6392,28.185,25.1201,28.9105,28.1954,27.7148,30.3282,30.5209,31.5708,31.3868,28.4362,29.4644,29.6897,30.8766,29.2371,27.8861,28.1697,29.0068,30.3797,31.0135,32.3731,32.0529,30.1809,29.94,33.7176,32.3457,34.0726,35.0994,36.3506,38.9876,37.9421,40.0014,51.9117,53.5252,57.0853,61.5534,58.2954,61.6291,58.8461,66.7636,74.4693,59.5054,54.7611,54.9119,79.9744,64.5878,128.7311,170.0648,102.4323,84.0343,75.2697,206.3711,250.5297,258.0038,216.6117,189.4599,197.1258,182.6202,163.7477,162.8684,162.4469,159.9622,209.5425,151.7931,149.2352,160.0683,140.0395,139.1243,169.7381,131.2167,131.1543,144.6563,122.2789,116.9115,138.9202,123.4128,123.5862,136.4075,121.7779,123.0981,157.0582,117.9963
FRTY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GXTG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFND US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARKQ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9823,9.0102,9.1657,8.8695,8.5092,10.1347,9.9052,12.7748,13.0254,13.8357,13.6201,12.8288,12.1976,13.1747,13.7836,13.3592,11.3211,11.616,13.2047,14.1564,14.5364,14.4871,15.5701,15.8529,16.7782,15.571,16.1042,17.5134,19.9083,22.6346,24.6269,33.1132,54.5218,57.5721,66.5776,68.2863,79.3823,95.1847,113.6689,116.6638,147.6701,143.189,149.2885,149.5096
FDG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRT US Equity,FUND_TOTAL_ASSETS,295.518,492.4942,1054.4655,814.0611,1248.2741,702.9939,457.2314,526.7361,421.9331,452.021,810.4283,984.4587,400.0156,575.7722,1006.6376,537.5166,762.9569,558.4749,570.5163,564.564,460.3108,722.1549,789.8083,583.4032,673.4479,738.9041,806.8169,737.2634,607.3909,725.6131,794.2429,730.975,807.5903,615.6886,703.4181,590.9101,754.6574,987.9376,915.9726,561.9771,963.8289,1187.1829,1173.7754,655.9702,1053.2772,884.1833,1277.8733,1142.0809,856.2755,904.6763,658.6544,639.2589,630.9723,634.4918,560.7346,717.1828,522.7652,870.1754,964.4117,1516.5891,1340.5601,1235.0996,1231.0817,982.1187,1154.3248,1181.3139,1006.8882,1090.1626,940.9991,813.3544,813.391,645.2834,503.385,595.8199,632.1428,504.5879,613.6344,495.2184,512.3522,531.0126,480.2038,500.9556,689.5638,445.2818,575.1801,743.6832,429.2358,316.0208,283.2338,443.8022,353.6843,341.0033,359.5866,272.7661,713.1868,639.4363,434.4711,491.1237,429.8175,377.2596
SOXQ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGRW US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOXX US Equity,FUND_TOTAL_ASSETS,225.8004,264.4954,271.7489,287.4362,294.4856,257.6459,280.4689,210.1037,217.8431,176.9911,212.108,230.9309,223.194,263.7656,254.127,240.2003,232.3402,200.0401,165.0575,154.5894,238.5609,225.0465,220.4258,177.9361,257.9132,242.0905,255.7924,255.1149,217.8889,227.4868,208.7496,207.9031,225.6345,191.807,219.085,218.904,218.478,211.846,162.8,129.559,226.135,244.6675,207.84,190.259,226.406,227.106,222.176,250.677,287.56,333.906,378.5275,399.1276,436.881,449.2364,483.3195,540.8408,542.5935,540.4303,598.0864,626.8199,534.3095,576.165,535.8694,505.8141,464.5499,520.4508,398.1839,365.1638,362.4384,394.0013,426.6396,394.9353,340.4866,291.3916,380.2773,423.761,455.7746,468.8051,519.6804,413.6756,503.0418,445.4876,691.7156,693.0519,734.8943,841.3569,889.5179,911.914,1028.553,988.5276,1110.0861,1081.6419,1253.032,1372.9629,1355.3195,1468.5425,1586.4748,1571.5194,1630.2299,1484.2101
PBW US Equity,FUND_TOTAL_ASSETS,668.053,662.464,656.373,657.6555,555.384,521.226,560.287,501.188,559.5043,559.1725,517.556,547.0455,539.7425,554.678,562.7625,541.305,479.958,434.764,390.1,328.515,246.34,263.175,224.093,194.565,210.816,210.7375,197.735,178.054,145.7988,150.294,127.7185,131.555,131.04,122.5,120,123.109,137.64,140.8,139.314,142.5025,168.987,172.7495,203.845,181.5545,204.782,216.033,221.44,208.307,211.876,235.338,238.259,218.129,194.81,196.7552,178.1759,189.6737,174.3936,166.1151,148.5789,138.1717,127.5288,137.2388,139.7056,143.7901,140.4691,134.2414,121.1093,106.2044,98.4529,108.7759,104.1729,115.8902,98.7866,100.1416,99.1469,101.2654,96.1293,89.8765,92.5064,90.3469,90.5985,86.5327,86.7604,84.8375,84.7094,89.1973,89.9654,103.1769,98.0283,101.9158,98.9911,95.5991,103.2751,109.9385,111.2961,114.1906,113.8346,109.0002,113.8417,116.2638
RWGV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XHB US Equity,FUND_TOTAL_ASSETS,721.3576,792.1996,865.4111,1081.802,768.0584,695.7658,711.9224,665.1247,799.7672,709.3874,782.0847,884.5591,961.0054,787.5548,785.5327,845.7606,845.9578,791.6029,685.9951,624.0108,524.1489,776.9217,793.4515,900.1604,1080.6387,1285.4212,1378.7184,1467.1591,1325.4465,1332.4756,1316.2946,1603.9243,1912.9852,2081.8713,2246.5869,2269.6005,2609.9776,2507.8443,2819.522,2776.0959,2816.7892,2498.7388,2297.3859,1895.3151,2024.7354,1958.9519,1885.1804,2009.2061,1909.1418,2296.9238,2040.5335,1637.0644,1584.3199,1914.1536,1528.38,1684.7637,1407.5973,1467.9849,1608.493,1416.8969,1810.1474,1916.8163,2089.9002,1549.7752,1655.3509,1771.1496,1874.6746,1842.3703,1891.2276,1980.7918,1948.0117,1643.8523,1392.6896,1512.211,1555.7748,1446.4342,1445.6886,1246.8944,1272.6372,1187.2324,1103.0223,998.4696,1141.0795,1127.1296,1052.3674,1067.8798,1061.0426,1096.8291,993.2635,1051.8562,972.1548,935.9214,975.9201,1102.2817,1187.8041,1220.6014,1045.0359,908.0009,847.5994,931.4326
WFH US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UYG US Equity,FUND_TOTAL_ASSETS,1716.048,1791.1523,1844.16,1840.662,1426.7595,1242.4926,1352.5211,1144.4839,1221.824,1200.0729,1164.9428,1372.6325,1390.1324,1379.3933,1274.3396,1270.2846,1192.1218,1104.6582,999.6973,835.2699,651.6404,812.0835,740.5618,770.4204,819.9396,871.3179,960.1359,899.5492,711.7558,781.0416,764.834,770.9464,785.7476,800.6764,750.9898,754.8166,779.0601,735.1744,763.1552,752.0811,789.9306,767.1078,841.5692,745.5158,769.5174,799.3156,831.8786,860.9283,785.0534,845.8006,847.7585,809.5388,805.3114,821.9454,766.9638,818.0746,786.6128,855.2788,858.4068,873.7171,777.6761,838.4217,829.5559,817.4744,823.7361,810.2569,868.7219,746.178,691.2647,773.2299,800.4176,750.5154,622.3091,576.7976,652.2191,669.8056,691.1931,633.8439,664.1812,695.5991,659.2482,658.1061,754.8935,791.0134,793.6216,865.1489,813.9971,793.3424,776.2173,828.231,847.0207,812.9395,860.2859,904.5892,954.7192,960.8117,1048.2457,961.4802,906.2662,895.6794
PSI US Equity,FUND_TOTAL_ASSETS,27.094,29.923,31.1625,28.58,27.636,25.536,27.195,22.269,25.5468,28.1775,29.6205,37.444,41.6255,50.9865,44.829,42.7465,45.9255,32.053,25.874,22.11,17.458,21.69,22.336,22.288,21.476,21.7,21.8025,21.2625,18.5648,19.656,19.8855,18.45,16.68,16.272,16.884,15.906,16.566,16.676,17.27,16.742,16.15,15.89,17.02,16.17,17.28,17.78,15.385,16.065,15.5635,17.0255,16.576,20.62,21.39,23.6298,23.4943,25.8658,28.7431,29.9653,30.7331,36.8573,43.6188,52.5281,80.909,78.9106,88.1422,91.0278,78.2199,61.4303,59.0803,61.8153,65.1926,62.9541,53.5356,48.0143,51.6244,48.998,52.2821,48.9908,55.0145,77.5768,96.5931,104.4833,121.9486,129.9698,149.1643,200.7577,221.159,235.6988,336.9075,262.8638,278.0762,280.2376,306.3486,372.9769,389.7105,378.281,401.246,349.2517,351.3741,315.4551
SPRX US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTL US Equity,FUND_TOTAL_ASSETS,12.2175,12.8513,17.8245,9.1868,8.4668,5.1375,6.0855,5.8935,6.984,7.1745,7.0515,8.1675,7.8765,8.091,8.541,9.012,9.8805,9.324,4.1108,3.6743,3.0683,3.288,3.2393,3.2753,3.3263,3.6435,3.6563,3.5483,3.324,3.7598,4.1985,4.3095,4.869,4.449,4.2578,4.4543,4.6958,4.2908,4.4895,5.4315,5.1803,5.097,5.9085,5.4338,5.8163,6.54,6.2415,6.8228,6.3908,6.3615,6.903,6.5951,6.942,7.0978,7.2715,7.2484,6.9282,2.3808,2.4239,11.0322,6.3111,7.3136,7.051,7.2746,6.9541,6.6538,6.5119,6.2703,3.7399,4.5739,4.4964,4.2175,3.894,4.3779,4.7466,4.8904,5.0096,5.5497,5.9328,18.1316,5.1948,4.8987,5.0502,11.8236,14.0711,10.9754,6.5402,7.1976,5.2693,5.1905,3.7779,3.7645,3.4578,2.2638,2.2458,2.144,3.2399,2.859,2.7187,2.7706
CTRU US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITB US Equity,FUND_TOTAL_ASSETS,311.6608,287.6544,303.3049,344.3411,305.9597,236.55,241.5286,267.7185,354.7876,330.3014,377.6599,511.7918,506.8688,493.1458,476.82,501.5734,498.6703,500.1787,476.2354,258.6588,222.5354,264.8902,300.9463,374.5571,478.4401,535.4427,609.1513,679.9593,671.2881,806.8403,799.5687,1146.7029,1371.656,1481.961,1631.004,1638.912,2248.9485,2116.125,2435.5855,2319.513,2418.179,2147.678,1917.088,1665.51,1751.004,1646.15,1617.726,1723.3475,1722.508,1836.1875,1642.794,1550.0357,1630.958,1773.4913,1422.2793,1610.2351,1420.9049,1487.5468,1640.8976,1521.3109,1689.3009,2145.1598,2265.9018,2011.4505,2033.2402,2194.3783,2287.857,2154.4294,2032.938,2045.5221,2079.4029,1932.4895,1557.1316,1428.5399,1476.3301,1308.2419,1424.2694,1496.2939,1515.1609,1438.7909,1253.5686,1134.4918,1082.8484,1129.7961,1253.2928,1355.5566,1426.0688,1488.9799,1535.0343,1702.0957,1694.8313,1329.136,1793.9467,2230.3177,2437.5997,2520.2033,2116.8558,1621.9968,1618.8523,1557.565
TMFS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPXZ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILDR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKYY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,49.9125,52.1926,51.7563,60.1338,63.0883,62.8242,69.1938,78.4658,86.4923,87.1046,74.8876,73.8484,70.7102,72.2944,76.488,71.5196,74.5248,77.5473,89.6121,91.1952,95.4644,91.5732,94.3768,92.7728,105.3028,107.4997,122.9756,145.4849,153.1364,168.3646,188.5762,223.7552,292.6018,289.1626,299.2975,317.4092,326.3618,355.6111,341.751,343.1019,365.0076,372.3743,387.4871,430.3699,428.5235,460.8127,477.9101,465.3025,498.3124,474.5021,470.2906,512.9954,543.2767,542.5676,499.6766,495.0203,526.6473,516.1706,545.7028,514.1323,549.9476,569.3961,587.6228,599.5857,635.8638,635.9122,671.2141,727.0802,790.473,839.8177,891.9626,894.0708,931.0847,955.1405,1088.8942,1172.379,1277.3971,1375.3038,1498.8122,1528.3891,1329.1663,1414.0296
TYNE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAA US Equity,FUND_TOTAL_ASSETS,49.818,49.2975,57.1253,63.693,54.0855,39.636,44.442,37.7865,44.013,47.6978,41.958,48.4995,41.553,45.135,47.682,50.076,49.005,47.034,43.884,36.18,28.737,37.269,37.197,37.863,32.1908,33.453,27.447,26.649,23.3363,21.5685,21.177,22.7565,23.778,18.9825,19.3013,20.5613,22.9425,23.535,25.5225,25.2975,27.4538,32.742,24.876,23.622,26.598,28.464,30.996,31.812,29.313,31.881,24.165,22.7541,22.8038,33.2696,22.2206,24.1321,21.5521,24.5899,24.4098,25.7223,23.8573,26.7701,27.5582,20.4051,20.9997,21.3853,20.9805,18.7756,17.4126,19.5181,20.5248,18.5363,15.0534,15.3323,17.8476,18.2144,18.7564,18.8731,20.7903,27.8641,19.8357,18.052,22.754,24.2169,25.9324,26.6924,24.4905,24.8469,23.7244,22.9904,23.3697,22.1023,25.5648,25.9759,27.7418,27.3668,28.6689,26.3164,27.2523,25.1652
HAIL US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.983,4.7986,4.5842,4.438,4.4223
XSD US Equity,FUND_TOTAL_ASSETS,148.4699,188.0974,199.1033,187.2051,122.5575,104.9074,97.5217,78.0714,74.5915,82.3188,84.6461,110.8641,142.3795,182.0141,147.3636,143.6689,118.72,117.0352,92.5103,60.7884,44.3492,47.3795,45.9064,36.1213,56.197,54.6603,55.0001,43.848,33.2234,37.8147,25.9269,38.3194,34.5004,34.3146,34.5874,35.2521,74.09,49.93,41.4049,43.9153,62.3768,51.0095,54.4095,62.376,52.2336,95.1555,95.5109,96.6758,91.0974,106.131,140.2729,144.1286,136.0363,167.5221,168.7071,204.5184,171.9211,159.0608,174.4804,187.4909,175.0475,221.1878,173.7439,168.834,212.3794,218.3312,146.3476,107.6161,104.2704,150.3722,204.8148,232.8856,205.134,199.5863,201.9476,190.6793,194.2696,193.6351,212.8729,234.5606,258.5534,236.6143,248.2899,291.1161,322.1684,349.6019,319.8054,308.6814,325.7894,311.5968,325.1294,306.6497,321.3069,347.0354,370.0311,341.9776,356.1632,313.4038,322.1372,298.5793
AILG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.859,53.4233,63.5684,65.2225,66.3395,66.8786
XNTK US Equity,FUND_TOTAL_ASSETS,246.2281,229.9815,235.8808,235.5255,197.8913,182.3588,194.5503,181.3237,188.8531,202.3816,211.0056,221.127,230.8514,226.831,223.5255,226.8296,217.311,209.0902,195.1314,168.357,159.4263,172.4203,168.8753,157.87,169.6714,185.1466,193.8456,186.8528,157.2187,166.3169,166.8729,171.1548,169.5361,160.1964,164.9809,169.0948,173.9752,173.5694,174.6189,173.6182,183.1023,178.7197,185.9245,187.5503,193.9104,197.7688,202.4776,212.8461,208.2155,221.2268,225.7018,216.2253,219.6704,227.1026,224.0486,233.0753,223.1448,223.9991,231.7248,232.2264,297.8681,387.1063,364.0489,379.0801,387.8628,414.0735,433.0838,406.095,415.9755,467.0744,481.9856,464.222,433.3005,438.5908,495.4872,490.7941,508.4243,490.729,527.9786,545.5672,548.1683,547.4118,542.7115,568.356,610.6102,645.1297,655.8985,685.5361,720.0827,711.6362,744.6767,767.1864,782.5888,833.0999,845.6214,837.6698,936.4538,956.3205,917.5611,917.3919
MMLG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
