"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1873-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","9",",Z","6",",Z","2",",Z","","","5",",Z","1",",Z","24",",Z","9",",Z","0",",Z","0",",Z","","","","","","","-18.3",",Z,24,","","","147",",,Z,13,","32.5",",,Z,21,","10.0",",Z,04,","","","2500.7","Z","558.5",",Z","96.6",",,,Z","","","480",",,,Z","-1.61",",Z","2.21",",,,Z","-5.44",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","11",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","19",",Z","3",",Z","0",",Z","0",",Z","","","","","","","-12.8",",Z,05,","","","8",",,Z,10,","16.8",",,Z,29,","12.8",",Z,23,","","","3006.1","Z","505.4",",Z","53.1",",,,Z","","","11",",,,Z","2.03",",Z","5.74",",,,Z","-1.68",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","15",",Z","5",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","","","","","","","0.6",",Z,12,","","","0",",,Z,30,+","40.4",",,Z,17,","17.8",",Z,30,","","","3309.3","Z","303.2",",Z","105.7",",,,Z","","","0",",,,Z","8.23",",Z","12.01",",,,Z","4.44",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","20.1","Z","20.1",",Z","11",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","12",",Z","0",",Z","","","","","","","3.3",",Z,04,","","","0",",,Z,31,+","32.5",",,Z,02,","30.6",",Z,28,","","","3444.4","Z","135.1",",Z","93.8",",,,Z","","","0",",,,Z","14.62",",Z","19.35",",,,Z","9.89",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","110.8","Z","90.7",",Z","7",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","3",",Z","","","","","","","11.1",",Z,01,","","","0",",,Z,30,+","18.0",",,Z,06,","33.3",",Z,19,","","","3453.6","Z","9.2",",Z","32.6",",,,Z","","","0",",,,Z","21.05",",Z","25.95",",,,Z","16.15",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","300.1","Z","189.3",",Z","12",",Z","8",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","6",",Z","","","","","","","15.6",",Z,12,+","","","0",",,Z,31,+","34.5",",,Z,27,","34.4",",Z,25,","","","0.0","Z","0.0",",Z","117.1",",,,Z","","","0",",,,Z","24.44",",Z","28.64",",,,Z","20.24",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","425.0","Z","124.9",",Z","14",",Z","9",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","1",",Z","","","","","","","13.3",",Z,25,+","","","0",",,Z,31,+","121.9",",,Z,20,","32.2",",Z,03,","","","4.2","Z","4.2",",Z","242.9",",,,Z","","","0",",,,Z","22.23",",Z","25.86",",,,Z","18.60",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","472.1","Z","47.1",",Z","14",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","20",",Z","0",",Z","","","","","","","6.7",",Z,15,","","","0",",,Z,30,+","21.8",",,Z,19,","31.7",",Z,01,","","","44.7","Z","40.5",",Z","79.8",",,,Z","","","0",",,,Z","18.55",",Z","22.66",",,,Z","14.45",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","474.0","Z","1.9",",Z","9",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","","","","","","","0.6",",Z,29,","","","0",",,Z,31,+","22.6",",,Z,06,","22.2",",Z,05,","","","212.3","Z","167.6",",Z","69.5",",,,Z","","","0",",,,Z","12.99",",Z","17.06",",,,Z","8.91",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","474.0","Z","0.0","2,Z","8",",Z","7",",Z","1",",Z","","","1",",Z","0","1,Z","17","1,Z","3","1,Z","0","1,Z","0","1,Z","","","","","","","-6.1","1,Z,21,+","","","51",",,Z,18,","50.5",",,Z,24,","14.4","1,Z,03,","","","644.2","Z","431.9","1,Z","117.5",",,,Z","","","51",",,,Z","2.78","2,Z","6.42","1,,,Z","-0.87","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","474.0","Z","0.0",",Z","12",",Z","7",",Z","0",",Z","","","4",",Z","0",",Z","19",",Z","5",",Z","0",",Z","0",",Z","","","","","","","-7.8",",Z,02,+","","","102",",,Z,27,","14.0",",,Z,28,","18.9",",Z,04,","","","1131.0","Z","486.8",",Z","75.2",",,,Z","","","236",",,,Z","2.63",",Z","6.17",",,,Z","-0.92",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","12",",Z","9",",Z","1",",Z","","","1",",Z","0",",Z","22",",Z","5",",Z","0",",Z","0",",Z","","","","","","","-12.2",",Z,16,","","","165",",,Z,14,","79.2",",,Z,07,","17.2",",Z,23,","","","1657.4","Z","526.4",",Z","135.5",",,,Z","","","168",",,,Z","1.35",",Z","5.40",",,,Z","-2.69",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","11",",Z","6",",Z","0",",Z","","","3",",Z","0",",Z","23",",Z","9",",Z","1",",Z","0",",Z","","","","","","","-16.1",",Z,02,","","","191",",,Z,26,","15.2",",,Z,25,","22.2",",Z,23,","","","2180.7","Z","523.3",",Z","51.8",",,,Z","","","483",",,,Z","-0.36",",Z","3.77",",,,Z","-4.49",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","9",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","20",",Z","6",",Z","0",",Z","0",",Z","","","","","","","-10.0",",Z,13,","","","8",",,Z,28,","20.8",",,Z,17,","17.8",",Z,04,","","","2662.0","Z","481.3",",Z","53.9",",,,Z","","","8",",,,Z","2.81",",Z","7.03",",,,Z","-1.42",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","16",",Z","12",",Z","3",",Z","","","0",",Z","0",",Z","11",",Z","0",",Z","0",",Z","0",",Z","","","","","","","-6.7",",Z,05,+","","","0",",T,Z,28,+","47.0",",,Z,20,","17.8",",Z,15,+","","","3063.2","Z","401.2",",Z","222.8",",,,Z","","","0",",T,,Z","4.96",",Z","9.28",",,,Z","0.64",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","12.3","Z","12.3",",Z","9",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","11",",Z","1",",Z","","","","","","","0.6",",Z,03,","","","0",",,Z,31,+","23.1",",,Z,16,","32.2",",Z,10,","","","3190.9","Z","127.7",",Z","56.9",",,,Z","","","0",",,,Z","14.61",",Z","19.79",",,,Z","9.43",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","119.4","Z","107.1",",Z","12",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","25",",Z","4",",Z","","","","","","","9.4",",Z,02,","","","0",",,Z,30,+","16.8",",,Z,09,","36.7",",Z,29,","","","3205.9","Z","15.0",",Z","70.8",",,,Z","","","0",",,,Z","21.40",",Z","25.98",",,,Z","16.82",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","277.7","Z","158.3",",Z","10",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","","","","","","","14.4",",Z,04,","","","0",",,Z,31,+","49.3",",,Z,10,","33.9",",Z,15,","","","0.0","Z","0.0",",Z","128.6",",,,Z","","","0",",,,Z","23.44",",Z","27.97",",,,Z","18.91",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","370.6","Z","92.9",",Z","5",",Z","5",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","","","","","","","12.8",",Z,27,+","","","0",",,Z,31,+","26.7",",,Z,08,","32.8",",Z,20,","","","5.5","Z","5.5",",Z","61.7",",,,Z","","","0",",,,Z","21.15",",Z","25.61",",,,Z","16.69",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","432.2","Z","61.6",",Z","8",",Z","5",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","19",",Z","1",",Z","","","","","","","8.9",",Z,22,","","","0",",,Z,30,+","83.3",",,Z,17,","32.2",",Z,11,","","","29.8","Z","24.3",",Z","209.3",",,,Z","","","0",",,,Z","19.58",",Z","23.54",",,,Z","15.61",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","432.2","Z","0.0",",Z","5",",Z","3",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","2",",Z","0",",Z","","","","","","","2.2",",Z,31,+","","","0",",,Z,31,+","26.2",",,Z,08,","21.7",",Z,26,","","","204.8","Z","175.0",",Z","43.3",",,,Z","","","0",",,,Z","12.69",",Z","16.88",",,,Z","8.49",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","432.2","Z","0.0",",Z","7",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","12",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-5.0",",Z,30,","","","0",",T,Z,29,","29.7",",,Z,23,","18.9",",Z,06,","","","574.2","Z","369.4",",Z","58.4",",,,Z","","","0",",T,,Z","6.02",",Z","9.91",",,,Z","2.13",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","432.2","Z","0.0","2,Z","11",",Z","6",",Z","1",",Z","","","1",",Z","0","1,Z","20","1,Z","3","1,Z","0","1,Z","0","1,Z","","","","","","","-13.9","1,Z,31,","","","254",",,Z,20,","48.8",",,Z,20,","10.6","1,Z,03,","","","1066.6","Z","492.4","1,Z","71.6",",,,Z","","","257",",,,Z","1.03","2,Z","5.04","1,,,Z","-2.98","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0","1,Z","12",",Z","9",",Z","0",",Z","","","4",",Z","2","1,Z","30","1,Z","16",",Z","0",",Z","0",",Z","","","","","","","-19.4","1,Z,10,","","","127",",,Z,18,","19.3",",,Z,24,+","4.4",",Z,22,+","","","1756.9","Z","690.3",",Z","80.6",",,,Z","","","369",",,,Z","-4.66","1,Z","-0.89",",,,Z","-8.44","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0","1,Z","8",",Z","5",",Z","0",",Z","","","2",",Z","1",",Z","24",",Z","14","1,Z","0","1,Z","0","1,Z","","","","","","","-17.8",",Z,09,","","","76",",,Z,11,","22.4",",,Z,11,","12.2","1,Z,24,","","","2354.1","Z","597.2","1,Z","66.7",",,,Z","","","114",",,,Z","-3.74","1,Z","0.33","1,,,Z","-7.82",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0",",Z","13",",Z","9",",Z","0",",Z","","","5",",Z","0",",Z","21",",Z","8",",Z","0",",Z","0",",Z","","","","","","","-11.1",",Z,01,","","","102",",,Z,08,","22.9",",,Z,01,","15.6",",Z,30,","","","2879.7","Z","525.6",",Z","88.4",",,,Z","","","351",",,,Z","1.38",",Z","4.80",",,,Z","-2.05",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","Z","0.0","2,Z","13",",Z","9",",Z","0",",Z","","","3",",Z","0","1,Z","9","1,Z","1","1,Z","0","1,Z","0","1,Z","","","","","","","-5.6","1,Z,19,","","","221",",,Z,13,","22.1",",,Z,13,","19.4","1,Z,30,","","","3211.2","Z","331.5","1,Z","78.1",",,,Z","","","343",",,,Z","6.47","2,Z","10.96","1,,,Z","1.98","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","28.8","Z","28.8",",Z","9",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","16",",Z","0",",Z","","","","","","","3.9",",Z,04,","","","0",",,Z,31,+","10.7",",,Z,25,","30.0",",Z,21,","","","3325.8","Z","114.6",",Z","33.9",",,,Z","","","0",",,,Z","15.57",",Z","20.36",",,,Z","10.77",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","114.2","Z","85.4",",Z","11",",Z","6",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","4",",Z","","","","","","","9.4",",Z,14,","","","0",",,Z,30,+","22.4",",,Z,18,","33.9",",Z,25,","","","3343.9","Z","18.1",",Z","69.2",",,,Z","","","0",",,,Z","20.58",",Z","25.11",",,,Z","16.04",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","271.9","Z","157.7",",Z","11",",Z","11",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","0",",Z","","","","","","","15.0",",Z,19,","","","0",",,Z,31,+","46.7",",,Z,26,","31.7",",Z,06,","","","0.0","Z","0.0",",Z","123.4",",,,Z","","","0",",,,Z","23.42",",Z","27.35",",,,Z","19.49",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","415.4","Z","143.5",",Z","12",",Z","9",",Z","4",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","","","","","","","13.9",",Z,02,","","","0",",,Z,31,+","66.8",",,Z,12,","29.4",",Z,10,","","","1.7","Z","1.7",",Z","227.9",",,,Z","","","0",",,,Z","22.91",",Z","26.16",",,,Z","19.65",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","470.5","Z","55.1",",Z","7",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","17",",Z","0",",Z","","","","","","","6.1",",Z,23,+","","","0",",,Z,30,+","18.0",",,Z,19,","31.7",",Z,03,","","","75.5","Z","73.8",",Z","48.0",",,,Z","","","0",",,,Z","17.71",",Z","21.77",",,,Z","13.65",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","471.9","Z","1.4",",Z","11",",Z","8",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","","","","","","","1.1",",Z,13,","","","0",",,Z,31,+","19.3",",,Z,30,","23.3",",Z,25,+","","","280.5","Z","205.0",",Z","67.3",",,,Z","","","0",",,,Z","11.76",",Z","15.90",",,,Z","7.63",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","471.9","Z","0.0",",Z","8",",Z","5",",Z","2",",Z","","","0",",Z","0",",Z","13",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-15.0",",Z,30,","","","0",",,Z,30,+","35.8",",,Z,10,","17.2",",Z,13,","","","715.5","Z","435.0",",Z","95.9",",,,Z","","","0",",,,Z","3.83",",Z","7.35",",,,Z","0.31",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","471.9","Z","0.0",",Z","14",",Z","8",",Z","0",",Z","","","0",",Z","0",",Z","17",",Z","6",",Z","0",",Z","0",",Z","","","","","","","-17.2",",Z,20,","","","13",",,Z,13,+","11.2",",,Z,06,","17.8",",Z,23,","","","1259.3","Z","543.8",",Z","54.1",",,,Z","","","26",",,,Z","0.79",",Z","3.89",",,,Z","-2.31",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","","","1",",Z","0",",0","20",",0","6",",0","0",",0","0",",0","","","","","","","-11.1",",0,14,+","","","25",",,Z,23,","6.1",",,0,17,","20.0",",0,02,","","","1753.9","0","494.6",",0","24.0",",,,0","","","38",",,,Z","2.38",",0","6.14",",,,0","-1.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","14",",0","11",",0","1",",0","","","2",",Z","0",",0","21",",0","9",",0","0",",0","0",",0","","","","","","","-15.0",",0,24,","","","279",",,Z,04,","25.4",",,0,14,","13.3",",0,13,","","","2282.5","0","528.6",",0","122.2",",,,0","","","317",",,,Z","0.11",",0","3.79",",,,0","-3.58",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","13",",0","8",",0","2",",0","","","2",",Z","0",",0","23",",0","6",",0","0",",0","0",",0","","","","","","","-12.8",",0,19,+","","","58",",,Z,01,","108.0",",,0,25,","18.9",",0,07,","","","2805.3","0","522.8",",0","223.3",",,,0","","","96",",,,Z","1.47",",0","5.62",",,,0","-2.68",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","9",",0","5",",0","1",",0","","","0",",Z","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","-1.7",",0,09,","","","0",",,Z,30,+","41.9",",,0,03,","20.6",",0,14,","","","3100.8","0","295.5",",0","77.8",",,,0","","","0",",,,Z","8.48",",0","12.88",",,,0","4.09",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","23.9","0","23.9","2,0","9",",0","8",",0","1",",0","","","0",",Z","0","1,0","0","1,0","0","1,0","14","1,0","0","1,0","","","","","","","2.2","1,0,01,","","","0",",,Z,31,+","29.7",",,0,09,","30.6","1,0,07,","","","3207.9","0","107.1","1,0","76.9",",,,0","","","0",",,,Z","15.55","2,0","20.23","1,,,0","10.87","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","172.8","0","148.9",",0","9",",0","6",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","","","9.4",",0,01,","","","0",",,Z,30,+","36.3",",,0,13,","33.3",",0,27,","","","3211.6","0","3.7",",0","67.6",",,,0","","","0",",,,Z","23.18",",0","27.29",",,,0","19.06",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","417.6","0","244.8",",0","9",",0","7",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","","","16.1",",0,24,","","","0",",,Z,31,+","39.6",",,0,30,","36.7",",0,09,","","","0.0","0","0.0",",0","92.7",",,,0","","","0",",,,Z","26.23",",0","30.29",",,,0","22.17",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","593.5","0","175.9",",0","3",",0","2",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","","","13.9",",0,21,","","","0",",,Z,31,+","52.3",",,0,17,","33.9",",0,07,","","","0.3","0","0.3",",0","57.9",",,,0","","","0",",,,Z","24.00",",0","27.89",",,,0","20.10",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","617.7","0","24.2",",0","13",",0","8",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","","","9.4",",0,28,+","","","0",",,Z,30,+","85.6",",,0,17,","30.6",",0,01,","","","44.8","0","44.5",",0","134.1",",,,0","","","0",",,,Z","17.66",",0","20.63",",,,0","14.69",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","617.7","0","0.0","2,0","10",",0","4",",0","0",",0","","","0",",Z","0","1,0","1","1,0","0","1,0","1","1,0","0","1,0","","","","","","","0.0","1,0,15,","","","13",",,Z,15,","10.9",",,0,01,","23.3","1,0,06,","","","267.9","0","223.1","1,0","36.1",",,,0","","","13",",,,Z","10.60","2,0","14.26","1,,,0","6.94","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1876-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","618.3","0","0.6",",0","13",",0","5",",0","1",",0","","","0",",Z","0",",0","2",",0","1",",0","1",",0","0",",0","","","","","","","-7.2",",0,30,","","","3",",,Z,27,","38.1",",,0,07,","22.8",",0,02,","","","600.1","0","332.2",",0","84.3",",,,0","","","3",",,,Z","7.28",",0","9.76",",,,0","4.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
